2019-03-31 01:30:14	54.3	80.0	40.0	OFF	54.5	54.3	35.6	85.0	25.0	OFF	35.7	35.6	672	PERFECT	672	100	4.69	1000	4.69	4.49	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 01:30:40	54.4	80.0	40.0	OFF	54.5	54.3	35.8	85.0	25.0	OFF	35.8	35.6	672	PERFECT	672	100	4.79	1000	4.79	4.49	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 01:45:21	53.9	80.0	40.0	OFF	54.0	53.9	35.5	85.0	25.0	OFF	35.7	35.2	671	PERFECT	672	100	4.0	1000	4.3	4.0	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 12:00:16	45.0	80.0	20.0	OFF	45.0	44.6	32.8	85.0	15.0	OFF	33.3	32.8	562	PERFECT	562	100	2.83	1000	2.83	2.73	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 12:00:42	45.1	80.0	20.0	OFF	45.1	44.6	32.8	85.0	15.0	OFF	33.3	32.8	562	PERFECT	562	100	2.83	1000	2.83	2.73	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 12:45:14	48.2	80.0	20.0	OFF	48.5	48.0	29.7	85.0	15.0	OFF	30.8	29.7	577	PERFECT	577	100	2.93	1000	3.03	2.73	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 12:45:41	48.2	80.0	20.0	OFF	48.5	48.0	29.6	85.0	15.0	OFF	30.8	29.6	576	PERFECT	577	100	2.93	1000	3.03	2.73	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 13:00:09	47.4	80.0	20.0	OFF	48.5	47.4	30.0	85.0	15.0	OFF	31.7	29.5	577	PERFECT	578	100	2.93	1000	3.03	2.64	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 13:00:35	47.5	80.0	20.0	OFF	48.5	47.4	30.0	85.0	15.0	OFF	31.7	29.5	577	PERFECT	578	100	3.03	1000	3.03	2.64	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 13:15:03	47.1	80.0	20.0	OFF	48.5	47.1	31.2	85.0	15.0	OFF	34.8	29.5	577	PERFECT	579	100	3.03	1000	3.13	2.64	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 13:15:30	47.1	80.0	20.0	OFF	48.5	47.1	31.2	85.0	15.0	OFF	34.8	29.5	577	PERFECT	579	100	3.13	1000	3.13	2.64	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 13:15:56	47.1	80.0	20.0	OFF	48.5	47.1	31.3	85.0	15.0	OFF	34.8	29.5	576	PERFECT	579	100	3.13	1000	3.13	2.64	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 18:45:21	45.2	80.0	20.0	OFF	45.2	44.8	40.9	85.0	15.0	OFF	40.9	37.0	553	PERFECT	553	100	3.03	1000	3.22	2.93	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 18:45:47	45.2	80.0	20.0	OFF	45.2	44.8	41.3	85.0	15.0	OFF	41.3	37.0	553	PERFECT	553	100	3.13	1000	3.22	2.93	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 19:00:16	45.8	80.0	20.0	OFF	45.8	44.8	40.1	85.0	15.0	OFF	41.3	37.0	558	PERFECT	558	100	3.13	1000	3.32	2.83	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 19:00:42	45.8	80.0	20.0	OFF	45.8	44.8	40.3	85.0	15.0	OFF	41.3	37.0	558	PERFECT	558	100	2.93	1000	3.32	2.83	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 19:15:11	46.1	80.0	20.0	OFF	46.1	44.8	40.9	85.0	15.0	OFF	41.7	37.0	560	PERFECT	560	100	3.22	1000	3.42	2.83	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 19:15:37	46.1	80.0	20.0	OFF	46.1	44.8	41.4	85.0	15.0	OFF	41.7	37.0	561	PERFECT	561	100	3.32	1000	3.42	2.83	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 19:30:06	46.4	80.0	20.0	OFF	46.4	44.8	40.7	85.0	15.0	OFF	41.8	37.0	560	PERFECT	562	100	3.32	1000	3.42	2.83	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 19:30:33	46.4	80.0	20.0	OFF	46.4	44.8	40.8	85.0	15.0	OFF	41.8	37.0	560	PERFECT	562	100	3.13	1000	3.42	2.83	OFF	OFF	85.0	80.0	OFF	10.0
2019-03-31 19:30:59	46.4	80.0	20.0	OFF	46.4	44.8	39.2	85.0	15.0	OFF	41.8	37.0	563	PERFECT	563	100	3.32	1000	3.42	2.83	OFF	OFF	85.0	80.0	OFF	10.0
