19-04-03 15:00:12	50.9	70.0	40.0	OFF	51.9	50.8	41.4	75.0	25.0	OFF	42.2	40.9	613	PERFECT	630	100	3.22	1000	3.32	3.13	OFF	OFF	85.0	80.0	OFF	10.0
19-04-03 15:00:32	50.9	70.0	40.0	OFF	51.9	50.8	41.4	75.0	25.0	OFF	42.2	40.9	613	PERFECT	630	100	3.32	1000	3.32	3.13	OFF	OFF	85.0	80.0	OFF	10.0
19-04-03 15:00:52	50.9	70.0	40.0	OFF	51.9	50.8	41.5	75.0	25.0	OFF	42.2	40.9	613	PERFECT	630	100	3.32	1000	3.32	3.13	OFF	OFF	85.0	80.0	OFF	10.0
19-04-03 16:30:00	51.6	70.0	40.0	OFF	51.6	51.2	40.4	75.0	25.0	OFF	40.4	40.2	556	PERFECT	563	100	3.42	1000	3.42	3.13	OFF	OFF	85.0	80.0	OFF	10.0
19-04-03 16:30:20	51.6	70.0	40.0	OFF	51.6	51.2	40.3	75.0	25.0	OFF	40.4	40.2	559	PERFECT	563	100	3.42	1000	3.42	3.13	OFF	OFF	85.0	80.0	OFF	10.0
19-04-03 16:30:40	51.6	70.0	40.0	OFF	51.6	51.2	40.3	75.0	25.0	OFF	40.4	40.2	559	PERFECT	563	100	3.32	1000	3.42	3.13	OFF	OFF	85.0	80.0	OFF	10.0
19-04-03 16:45:03	51.7	70.0	40.0	OFF	51.7	51.7	40.7	75.0	25.0	OFF	40.7	40.0	549	PERFECT	549	100	3.42	1000	3.42	3.42	OFF	OFF	85.0	80.0	OFF	10.0
19-04-03 16:45:23	51.7	70.0	40.0	OFF	51.7	51.7	40.6	75.0	25.0	OFF	40.7	40.0	549	PERFECT	549	100	3.32	1000	3.42	3.32	OFF	OFF	85.0	80.0	OFF	10.0
19-04-03 16:45:43	51.7	70.0	40.0	OFF	51.7	51.7	40.5	75.0	25.0	OFF	40.7	40.0	548	PERFECT	549	100	3.32	1000	3.42	3.32	OFF	OFF	85.0	80.0	OFF	10.0
19-04-03 17:00:51	51.9	70.0	40.0	OFF	51.9	51.9	40.1	75.0	25.0	OFF	40.1	40.1	538	PERFECT	538	100	3.52	1000	3.52	3.52	OFF	OFF	85.0	80.0	OFF	10.0
19-04-03 17:15:16	52.1	70.0	40.0	OFF	52.2	52.1	39.3	75.0	25.0	OFF	39.8	39.0	537	PERFECT	538	100	3.42	1000	3.81	3.42	OFF	OFF	85.0	80.0	OFF	10.0
19-04-03 17:30:18	52.6	72.0	40.0	OFF	52.6	52.1	39.2	75.0	25.0	OFF	39.8	39.2	530	PERFECT	530	100	3.32	1000	3.52	3.32	OFF	OFF	85.0	80.0	OFF	10.0
19-04-03 20:15:55	51.9	70.0	40.0	OFF	51.9	51.9	40.2	75.0	25.0	OFF	40.2	40.2	444	PERFECT	444	100	3.71	1000	3.71	3.71	OFF	OFF	85.0	80.0	OFF	10.0
