2019-03-21 13:10:30	43.6	80.0	40.0	OFF	0.0	100.0	50.5	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	1000.0	4.2	1000	0.0	1000.0	OFF	ON	ON
2019-03-21 13:12:38	49.7	80.0	40.0	OFF	0.0	100.0	40.1	85.0	25.0	OFF	0.0	100.0	1	AIR	0.0	1000.0	4.1	1000	0.0	1000.0	OFF	ON	ON
2019-03-21 13:14:52	49.8	80.0	40.0	OFF	0.0	100.0	39.6	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	1000.0	4.2	1000	0.0	1000.0	OFF	ON	ON
2019-03-21 13:31:48	50.0	80.0	40.0	OFF	0.0	100.0	39.4	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	1000.0	4.3	1000	0.0	1000.0	OFF	ON	ON
2019-03-21 13:45:52	51.0	80.0	40.0	OFF	0.0	100.0	38.0	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	1000.0	4.2	1000	0.0	1000.0	OFF	ON	ON
2019-03-21 13:45:52	51.0	80.0	40.0	OFF	0.0	100.0	38.0	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	1000.0	4.2	1000	0.0	1000.0	OFF	ON	ON
2019-03-21 13:47:27	51.7	80.0	40.0	OFF	0.0	100.0	37.3	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	1000.0	4.3	1000	0.0	1000.0	OFF	ON	ON
2019-03-21 13:48:18	51.6	80.0	40.0	OFF	0.0	100.0	37.2	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	1000.0	4.2	1000	0.0	1000.0	OFF	ON	ON
2019-03-21 13:48:41	51.6	80.0	40.0	OFF	0.0	100.0	37.2	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	1000.0	4.49	1000	0.0	1000.0	OFF	ON	ON
2019-03-21 13:49:04	51.7	80.0	40.0	OFF	0.0	100.0	37.2	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	1000.0	4.49	1000	0.0	1000.0	OFF	ON	ON
2019-03-21 13:49:27	51.6	80.0	40.0	OFF	0.0	100.0	37.1	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	1000.0	4.39	1000	0.0	1000.0	OFF	ON	ON
