2019-03-22 20:52:48	53.7	80.0	40.0	OFF	53.7	53.7	33.5	85.0	25.0	OFF	33.5	33.5	0	AIR	0.0	0	5.86	1000	5.86	5.86	OFF	ON	ON
2019-03-22 21:57:26	53.8	80.0	40.0	OFF	0.0	100.0	33.3	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	7.62	1000	0.0	50.0	OFF	ON	ON
2019-03-22 21:57:48	56.3	80.0	40.0	OFF	0.0	100.0	32.3	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	7.71	1000	0.0	50.0	OFF	ON	ON
2019-03-22 21:58:11	56.3	80.0	40.0	OFF	0.0	100.0	32.0	85.0	25.0	OFF	0.0	100.0	366	DRY	0.0	100.0	7.52	1000	0.0	50.0	OFF	ON	ON
2019-03-22 21:58:33	56.4	80.0	40.0	OFF	0.0	100.0	32.1	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	7.13	1000	0.0	50.0	OFF	ON	ON
2019-03-22 21:58:55	56.4	80.0	40.0	OFF	0.0	100.0	32.1	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	7.71	1000	0.0	50.0	OFF	ON	ON
2019-03-22 21:59:18	56.4	80.0	40.0	OFF	0.0	100.0	32.1	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	7.32	1000	0.0	50.0	OFF	ON	ON
2019-03-22 21:59:40	56.5	80.0	40.0	OFF	0.0	100.0	32.1	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	7.52	1000	0.0	50.0	OFF	ON	ON
2019-03-22 22:00:02	56.5	80.0	40.0	OFF	0.0	100.0	31.9	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	7.23	1000	0.0	50.0	OFF	ON	ON
2019-03-22 22:00:02	56.5	80.0	40.0	OFF	0.0	100.0	31.9	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	7.23	1000	0.0	50.0	OFF	ON	ON
2019-03-22 22:00:25	56.5	80.0	40.0	OFF	0.0	100.0	31.8	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	7.42	1000	0.0	50.0	OFF	ON	ON
2019-03-22 22:00:25	56.5	80.0	40.0	OFF	0.0	100.0	31.8	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	7.42	1000	0.0	50.0	OFF	ON	ON
2019-03-22 22:00:47	56.5	80.0	40.0	OFF	0.0	100.0	31.7	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	17.58	1000	0.0	50.0	OFF	ON	ON
2019-03-22 22:00:47	56.5	80.0	40.0	OFF	0.0	100.0	31.7	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	17.58	1000	0.0	50.0	OFF	ON	ON
2019-03-22 22:01:10	57.5	80.0	40.0	OFF	0.0	100.0	99.9	85.0	25.0	ON	0.0	100.0	0	AIR	0.0	100.0	8.79	1000	0.0	50.0	OFF	ON	OFF
2019-03-22 22:01:56	57.0	80.0	40.0	OFF	57.0	57.0	99.9	85.0	25.0	ON	99.9	99.9	0	AIR	0.0	0	7.91	1000	7.91	7.91	OFF	ON	OFF
2019-03-22 22:04:48	57.1	80.0	40.0	OFF	57.1	57.1	47.2	85.0	25.0	OFF	47.2	47.2	0	AIR	0.0	0	7.03	1000	7.03	7.03	OFF	ON	ON
2019-03-22 22:06:04	57.0	80.0	40.0	OFF	57.0	57.0	34.3	85.0	25.0	OFF	34.3	34.3	0	AIR	0.0	0	7.23	1000	7.23	7.23	OFF	ON	ON
2019-03-22 22:10:56	56.9	80.0	40.0	OFF	0.0	100.0	33.9	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	7.23	1000	0.0	50.0	OFF	ON	ON
2019-03-22 22:11:18	56.7	80.0	40.0	OFF	0.0	100.0	33.4	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	7.23	1000	0.0	50.0	OFF	ON	ON
2019-03-22 22:11:41	56.7	80.0	40.0	OFF	0.0	100.0	33.3	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	8.89	1000	0.0	50.0	OFF	ON	ON
2019-03-22 22:12:03	56.6	80.0	40.0	OFF	0.0	100.0	34.0	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	7.62	1000	0.0	50.0	OFF	ON	ON
2019-03-22 22:12:26	56.5	80.0	40.0	OFF	0.0	100.0	33.6	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	7.52	1000	0.0	50.0	OFF	ON	ON
2019-03-22 22:12:48	56.4	80.0	40.0	OFF	0.0	100.0	33.7	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	7.52	1000	0.0	50.0	OFF	ON	ON
2019-03-22 22:13:01	56.3	80.0	40.0	OFF	0.0	100.0	33.6	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	7.71	8.5	0.0	50.0	OFF	ON	ON
2019-03-22 22:13:24	56.2	80.0	40.0	OFF	0.0	100.0	33.6	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	7.52	8.5	0.0	50.0	OFF	ON	ON
2019-03-22 22:13:46	56.1	80.0	40.0	OFF	0.0	100.0	33.5	85.0	25.0	OFF	0.0	100.0	0	AIR	0.0	100.0	67.29	8.5	0.0	50.0	ON	ON	ON
