2019-03-24 12:22:25	49.5	80.0	40.0	OFF	49.5	49.5	45.8	85.0	25.0	OFF	45.8	45.8	0	AIR	0.0	0	3.91	1000	3.91	3.91	OFF	ON	ON
2019-03-24 12:26:10	52.3	80.0	40.0	OFF	52.3	52.3	39.5	85.0	25.0	OFF	39.5	39.5	0	AIR	0.0	0	4.0	1000	4.0	4.0	OFF	ON	ON
2019-03-24 12:26:51	52.4	80.0	40.0	OFF	52.4	52.3	39.5	85.0	25.0	OFF	39.5	39.5	0	AIR	0.0	0	4.0	1000	4.0	4.0	OFF	ON	ON
2019-03-24 12:29:08	52.4	80.0	40.0	OFF	52.4	52.4	39.4	85.0	25.0	OFF	39.4	39.4	0	AIR	0.0	0	4.1	1000	4.1	4.1	OFF	ON	ON
2019-03-24 12:29:49	52.5	80.0	40.0	OFF	52.5	52.4	39.4	85.0	25.0	OFF	39.4	39.4	0	AIR	0.0	0	4.1	1000	4.1	4.1	OFF	ON	ON
2019-03-24 12:35:35	52.5	80.0	40.0	OFF	52.5	52.5	39.4	85.0	25.0	OFF	39.4	39.4	0	AIR	0.0	0	4.1	1000	4.1	4.1	OFF	ON	ON
2019-03-24 12:35:42	52.6	80.0	40.0	OFF	52.6	52.5	39.3	85.0	25.0	OFF	39.4	39.3	0	AIR	0.0	0	4.1	1000	4.1	4.1	OFF	ON	ON
2019-03-24 12:36:07	52.6	80.0	40.0	OFF	52.6	52.5	39.3	85.0	25.0	OFF	39.4	39.3	0	AIR	0.0	0	4.1	1000	4.1	4.1	OFF	ON	ON
2019-03-24 12:37:05	52.6	80.0	40.0	OFF	52.6	52.5	39.3	85.0	25.0	OFF	39.4	39.3	0	AIR	0.0	0	4.1	1000	4.1	4.1	OFF	ON	ON
2019-03-24 12:38:54	52.6	80.0	40.0	OFF	52.6	52.6	39.2	85.0	25.0	OFF	39.2	39.2	0	AIR	0.0	0	4.2	1000	4.2	4.2	OFF	ON	ON
2019-03-24 12:38:55	52.6	80.0	40.0	OFF	52.6	52.6	39.3	85.0	25.0	OFF	39.3	39.2	0	AIR	0.0	0	4.39	1000	4.39	4.2	OFF	ON	ON
2019-03-24 12:38:56	52.6	80.0	40.0	OFF	52.6	52.6	39.3	85.0	25.0	OFF	39.3	39.2	0	AIR	0.0	0	4.1	1000	4.39	4.1	OFF	ON	ON
2019-03-24 12:38:56	52.5	80.0	40.0	OFF	52.6	52.5	39.2	85.0	25.0	OFF	39.3	39.2	0	AIR	0.0	0	4.2	1000	4.39	4.1	OFF	ON	ON
2019-03-24 12:38:57	52.6	80.0	40.0	OFF	52.6	52.5	39.3	85.0	25.0	OFF	39.3	39.2	0	AIR	0.0	0	4.1	1000	4.39	4.1	OFF	ON	ON
2019-03-24 12:38:58	52.6	80.0	40.0	OFF	52.6	52.5	39.3	85.0	25.0	OFF	39.3	39.2	0	AIR	0.0	0	4.39	1000	4.39	4.1	OFF	ON	ON
